Fecha,Concepto,Cargos
31/07/15,ANTERIOR FATURA SERVICIOS,"$18,618.00"
31/07/15,ANTERIOR FATURA SERVICIOS,$417.60
31/07/15,ANTERIOR FATURA SERVICIOS,"$6,592.10"
03/08/15,ANTERIOR FATURA SERVICIOS,$638.00
03/08/15,ANTERIOR FATURA SERVICIOS,"$6,960.00"
03/08/15,ANTERIOR FATURA SERVICIOS,"$3,778.12"
03/08/15,ANTERIOR FATURA SERVICIOS,"$4,974.08"
03/08/15,ANTERIOR FATURA SERVICIOS,"$1,276.00"
03/08/15,ANTERIOR FATURA SERVICIOS,"$98,600.00"
04/08/15,ANTERIOR FATURA SERVICIOS,"$10,092.00"
04/08/15,ANTERIOR FATURA SERVICIOS,"$1,218.00"
04/08/15,ANTERIOR FATURA SERVICIOS,"$1,914.00"
04/08/15,ANTERIOR FATURA SERVICIOS,"$6,820.80"
04/08/15,ANTERIOR FATURA SERVICIOS,"$12,480.44"
04/08/15,ANTERIOR FATURA SERVICIOS,"$6,148.00"
04/08/15,ANTERIOR FATURA SERVICIOS,"$12,232.90"
04/08/15,ANTERIOR FATURA SERVICIOS,"$30,582.24"
06/08/15,ANTERIOR FATURA SERVICIOS,"$1,682.00"
06/08/15,ANTERIOR FATURA SERVICIOS,"$24,684.80"
06/08/15,ANTERIOR FATURA SERVICIOS,"$13,190.00"
06/08/15,ANTERIOR FATURA SERVICIOS,"$11,251.68"
06/08/15,ANTERIOR FATURA SERVICIOS,"$23,585.15"
06/08/15,ANTERIOR FATURA SERVICIOS,"$6,728.00"
06/08/15,ANTERIOR FATURA SERVICIOS,"$7,233.76"
06/08/15,ANTERIOR FATURA SERVICIOS,"$10,229.99"
06/08/15,ANTERIOR FATURA SERVICIOS,"$1,740.00"
06/08/15,ANTERIOR FATURA SERVICIOS,"$1,392.00"
06/08/15,ANTERIOR FATURA SERVICIOS,"$1,720.28"
06/08/15,ANTERIOR FATURA SERVICIOS,"$2,204.00"
06/08/15,ANTERIOR FATURA SERVICIOS,"$3,010.57"
06/08/15,ANTERIOR FATURA SERVICIOS,"$2,035.80"
06/08/15,ANTERIOR FATURA SERVICIOS,"$9,451.68"
06/08/15,ANTERIOR FATURA SERVICIOS,"$11,321.60"
06/08/15,ANTERIOR FATURA SERVICIOS,"$6,646.80"
06/08/15,ANTERIOR FATURA SERVICIOS,"$12,110.40"
06/08/15,ANTERIOR FATURA SERVICIOS,"$16,124.00"
07/08/15,ANTERIOR FATURA SERVICIOS,$169.00
07/08/15,ANTERIOR FATURA SERVICIOS,"$4,640.00"
07/08/15,ANTERIOR FATURA SERVICIOS,"$20,416.00"
08/08/15,ANTERIOR FATURA SERVICIOS,"$1,218.00"
10/08/15,ANTERIOR FATURA SERVICIOS,"$2,681.92"
10/08/15,ANTERIOR FATURA SERVICIOS,"$1,020.80"
10/08/15,ANTERIOR FATURA SERVICIOS,"$2,370.26"
11/08/15,ANTERIOR FATURA SERVICIOS,"$3,278.16"
11/08/15,ANTERIOR FATURA SERVICIOS,"$5,713.00"
11/08/15,ANTERIOR FATURA SERVICIOS,$548.68
11/08/15,ANTERIOR FATURA SERVICIOS,$916.40
11/08/15,ANTERIOR FATURA SERVICIOS,"$1,010.36"
11/08/15,ANTERIOR FATURA SERVICIOS,"$1,948.80"
12/08/15,ANTERIOR FATURA SERVICIOS,$828.24
12/08/15,ANTERIOR FATURA SERVICIOS,"$1,914.00"
12/08/15,ANTERIOR FATURA SERVICIOS,"$4,640.00"
12/08/15,ANTERIOR FATURA SERVICIOS,"$4,083.20"
12/08/15,ANTERIOR FATURA SERVICIOS,"$3,824.52"
13/08/15,ANTERIOR FATURA SERVICIOS,"$18,349.34"
13/08/15,ANTERIOR FATURA SERVICIOS,"$1,798.00"
13/08/15,ANTERIOR FATURA SERVICIOS,"$1,670.40"
13/08/15,ANTERIOR FATURA SERVICIOS,"$3,514.80"
13/08/15,ANTERIOR FATURA SERVICIOS,"$1,113.25"
14/08/15,ANTERIOR FATURA SERVICIOS,"$5,394.00"
14/08/15,ANTERIOR FATURA SERVICIOS,"$11,368.00"
14/08/15,ANTERIOR FATURA SERVICIOS,"$2,436.00"
14/08/15,ANTERIOR FATURA SERVICIOS,"$3,236.40"
14/08/15,ANTERIOR FATURA SERVICIOS,"$11,368.00"
14/08/15,ANTERIOR FATURA SERVICIOS,"$1,740.00"
17/08/15,ANTERIOR FATURA SERVICIOS,"$11,251.68"
17/08/15,ANTERIOR FATURA SERVICIOS,"$1,977.80"
17/08/15,ANTERIOR FATURA SERVICIOS,"$11,611.60"
17/08/15,ANTERIOR FATURA SERVICIOS,"$5,220.00"
17/08/15,ANTERIOR FATURA SERVICIOS,$772.56
18/08/15,ANTERIOR FATURA SERVICIOS,"$5,206.08"
18/08/15,ANTERIOR FATURA SERVICIOS,"$15,924.48"
18/08/15,ANTERIOR FATURA SERVICIOS,"$27,482.72"
18/08/15,ANTERIOR FATURA SERVICIOS,"$3,278.16"
18/08/15,ANTERIOR FATURA SERVICIOS,"$13,282.00"
18/08/15,ANTERIOR FATURA SERVICIOS,$487.66
18/08/15,ANTERIOR FATURA SERVICIOS,"$4,814.00"
18/08/15,ANTERIOR FATURA SERVICIOS,"$4,814.00"
18/08/15,ANTERIOR FATURA SERVICIOS,"$2,378.00"
18/08/15,ANTERIOR FATURA SERVICIOS,"$6,670.00"
19/08/15,ANTERIOR FATURA SERVICIOS,"$1,690.12"
19/08/15,ANTERIOR FATURA SERVICIOS,"$258,100.00"
19/08/15,ANTERIOR FATURA SERVICIOS,"$68,826.66"
19/08/15,ANTERIOR FATURA SERVICIOS,$725.00
19/08/15,ANTERIOR FATURA SERVICIOS,"$5,206.08"
19/08/15,ANTERIOR FATURA SERVICIOS,"$4,408.00"
19/08/15,ANTERIOR FATURA SERVICIOS,$445.44
19/08/15,ANTERIOR FATURA SERVICIOS,"$258,100.00"
19/08/15,ANTERIOR FATURA SERVICIOS,"$3,770.00"
19/08/15,ANTERIOR FATURA SERVICIOS,"$1,245.06"
19/08/15,ANTERIOR FATURA SERVICIOS,"$2,023.04"
19/08/15,ANTERIOR FATURA SERVICIOS,"$2,427.65"
19/08/15,ANTERIOR FATURA SERVICIOS,"$4,988.00"
19/08/15,ANTERIOR FATURA SERVICIOS,"$172,066.66"
20/08/15,ANTERIOR FATURA SERVICIOS,$928.00
20/08/15,ANTERIOR FATURA SERVICIOS,"$29,928.00"
20/08/15,ANTERIOR FATURA SERVICIOS,"$27,700.80"
20/08/15,ANTERIOR FATURA SERVICIOS,"$16,098.48"
20/08/15,ANTERIOR FATURA SERVICIOS,"$8,630.40"
20/08/15,ANTERIOR FATURA SERVICIOS,"$6,820.80"
21/08/15,ANTERIOR FATURA SERVICIOS,"$98,600.00"
21/08/15,ANTERIOR FATURA SERVICIOS,"$1,641.50"
21/08/15,ANTERIOR FATURA SERVICIOS,"$11,460.80"
21/08/15,ANTERIOR FATURA SERVICIOS,"$13,804.00"
24/08/15,ANTERIOR FATURA SERVICIOS,"$1,809.60"
24/08/15,ANTERIOR FATURA SERVICIOS,"$1,392.00"
24/08/15,ANTERIOR FATURA SERVICIOS,"$1,334.00"
24/08/15,ANTERIOR FATURA SERVICIOS,"$22,759.20"
24/08/15,ANTERIOR FATURA SERVICIOS,"$13,746.00"
24/08/15,ANTERIOR FATURA SERVICIOS,"$1,821.20"
24/08/15,ANTERIOR FATURA SERVICIOS,"$2,869.38"
24/08/15,ANTERIOR FATURA SERVICIOS,"$1,988.00"
24/08/15,ANTERIOR FATURA SERVICIOS,"$4,692.20"
25/08/15,ANTERIOR FATURA SERVICIOS,"$1,542.80"
25/08/15,ANTERIOR FATURA SERVICIOS,$487.66
25/08/15,ANTERIOR FATURA SERVICIOS,"$2,840.00"
25/08/15,ANTERIOR FATURA SERVICIOS,$696.00
25/08/15,ANTERIOR FATURA SERVICIOS,"$76,560.00"
25/08/15,ANTERIOR FATURA SERVICIOS,"$5,220.00"
26/08/15,ANTERIOR FATURA SERVICIOS,"$1,392.00"
26/08/15,ANTERIOR FATURA SERVICIOS,"$6,728.00"
26/08/15,ANTERIOR FATURA SERVICIOS,$222.72
26/08/15,ANTERIOR FATURA SERVICIOS,"$12,412.00"
26/08/15,ANTERIOR FATURA SERVICIOS,"$3,548.44"
26/08/15,ANTERIOR FATURA SERVICIOS,"$3,108.80"
27/08/15,ANTERIOR FATURA SERVICIOS,$180.00
27/08/15,ANTERIOR FATURA SERVICIOS,"$1,473.20"
27/08/15,ANTERIOR FATURA SERVICIOS,"$1,682.00"
27/08/15,ANTERIOR FATURA SERVICIOS,"$1,740.00"
27/08/15,ANTERIOR FATURA SERVICIOS,"$10,022.40"
28/08/15,ANTERIOR FATURA SERVICIOS,"$18,560.00"
28/08/15,ANTERIOR FATURA SERVICIOS,$519.68
28/08/15,ANTERIOR FATURA SERVICIOS,"$17,400.00"
28/08/15,ANTERIOR FATURA SERVICIOS,"$3,074.00"
28/08/15,ANTERIOR FATURA SERVICIOS,"$58,000.00"
31/08/15,ANTERIOR FATURA SERVICIOS,"$2,691.20"
31/08/15,ANTERIOR FATURA SERVICIOS,"$41,760.00"
31/08/15,ANTERIOR FATURA SERVICIOS,"$3,190.00"
01/09/15,ANTERIOR FATURA SERVICIOS,"$14,152.00"
02/09/15,ANTERIOR FATURA SERVICIOS,"$4,582.00"
02/09/15,ANTERIOR FATURA SERVICIOS,"$1,113.60"
03/09/15,ANTERIOR FATURA SERVICIOS,"$3,480.00"
03/09/15,ANTERIOR FATURA SERVICIOS,$729.06
03/09/15,ANTERIOR FATURA SERVICIOS,"$15,624.99"
03/09/15,ANTERIOR FATURA SERVICIOS,"$2,093.80"
03/09/15,ANTERIOR FATURA SERVICIOS,$417.95
03/09/15,ANTERIOR FATURA SERVICIOS,"$22,144.40"
05/09/15,ANTERIOR FATURA SERVICIOS,"$1,403.60"
05/09/15,ANTERIOR FATURA SERVICIOS,"$1,925.60"
05/09/15,ANTERIOR FATURA SERVICIOS,"$27,840.00"
05/09/15,ANTERIOR FATURA SERVICIOS,$918.33
07/09/15,ANTERIOR FATURA SERVICIOS,"$8,153.96"
07/09/15,ANTERIOR FATURA SERVICIOS,"$6,820.80"
07/09/15,ANTERIOR FATURA SERVICIOS,"$16,124.00"
07/09/15,ANTERIOR FATURA SERVICIOS,"$5,585.40"
07/09/15,ANTERIOR FATURA SERVICIOS,"$13,692.00"
07/09/15,ANTERIOR FATURA SERVICIOS,"$5,297.95"
07/09/15,ANTERIOR FATURA SERVICIOS,$364.24
07/09/15,ANTERIOR FATURA SERVICIOS,$208.80
07/09/15,ANTERIOR FATURA SERVICIOS,"$10,280.00"
07/09/15,ANTERIOR FATURA SERVICIOS,"$23,285.00"
07/09/15,ANTERIOR FATURA SERVICIOS,"$27,700.80"
08/09/15,ANTERIOR FATURA SERVICIOS,"$3,863.96"
08/09/15,ANTERIOR FATURA SERVICIOS,"$3,100.00"
08/09/15,ANTERIOR FATURA SERVICIOS,"$21,274.40"
09/09/15,ANTERIOR FATURA SERVICIOS,"$63,220.00"
09/09/15,ANTERIOR FATURA SERVICIOS,"$9,570.00"
09/09/15,ANTERIOR FATURA SERVICIOS,"$21,829.68"
09/09/15,ANTERIOR FATURA SERVICIOS,"$1,450.00"
09/09/15,ANTERIOR FATURA SERVICIOS,"$24,476.00"
09/09/15,ANTERIOR FATURA SERVICIOS,"$3,074.00"
09/09/15,ANTERIOR FATURA SERVICIOS,"$6,264.00"
09/09/15,ANTERIOR FATURA SERVICIOS,"$1,600.80"
10/09/15,ANTERIOR FATURA SERVICIOS,"$2,800.24"
10/09/15,ANTERIOR FATURA SERVICIOS,"$12,883.67"
11/09/15,ANTERIOR FATURA SERVICIOS,$436.97
11/09/15,ANTERIOR FATURA SERVICIOS,"$4,148.66"
11/09/15,ANTERIOR FATURA SERVICIOS,"$8,001.68"
11/09/15,ANTERIOR FATURA SERVICIOS,"$16,240.00"
11/09/15,ANTERIOR FATURA SERVICIOS,"$9,628.00"
11/09/15,ANTERIOR FATURA SERVICIOS,"$4,872.00"
11/09/15,ANTERIOR FATURA SERVICIOS,"$15,080.00"
11/09/15,ANTERIOR FATURA SERVICIOS,"$19,720.00"
14/09/15,ANTERIOR FATURA SERVICIOS,"$1,258.47"
14/09/15,ANTERIOR FATURA SERVICIOS,"$6,728.00"
15/09/15,ANTERIOR FATURA SERVICIOS,"$3,828.00"
15/09/15,ANTERIOR FATURA SERVICIOS,"$2,378.00"
17/09/15,ANTERIOR FATURA SERVICIOS,"$8,468.00"
17/09/15,ANTERIOR FATURA SERVICIOS,"$2,320.00"
17/09/15,ANTERIOR FATURA SERVICIOS,"$1,612.40"
17/09/15,ANTERIOR FATURA SERVICIOS,"$8,986.13"
17/09/15,ANTERIOR FATURA SERVICIOS,"$7,733.33"
17/09/15,ANTERIOR FATURA SERVICIOS,"$15,924.48"
17/09/15,ANTERIOR FATURA SERVICIOS,"$8,986.13"
18/09/15,ANTERIOR FATURA SERVICIOS,$946.19
18/09/15,ANTERIOR FATURA SERVICIOS,"$6,820.80"
18/09/15,ANTERIOR FATURA SERVICIOS,"$39,405.20"
18/09/15,ANTERIOR FATURA SERVICIOS,"$10,022.40"
18/09/15,ANTERIOR FATURA SERVICIOS,"$9,570.00"
18/09/15,ANTERIOR FATURA SERVICIOS,"$4,292.93"
18/09/15,ANTERIOR FATURA SERVICIOS,$219.99
18/09/15,ANTERIOR FATURA SERVICIOS,"$21,829.68"
18/09/15,ANTERIOR FATURA SERVICIOS,$368.09
18/09/15,ANTERIOR FATURA SERVICIOS,"$24,575.35"
19/09/15,ANTERIOR FATURA SERVICIOS,"$2,807.20"
21/09/15,ANTERIOR FACTURA VENTAS,"$1,450.00"
21/09/15,ANTERIOR FACTURA VENTAS,"$1,915.16"
21/09/15,ANTERIOR FATURA SERVICIOS,"$1,099.68"
21/09/15,ANTERIOR FACTURA VENTAS,"$4,176.00"
21/09/15,ANTERIOR FACTURA VENTAS,"$1,357.20"
21/09/15,ANTERIOR FACTURA VENTAS,"$1,856.00"
21/09/15,ANTERIOR FACTURA VENTAS,"$1,809.60"
21/09/15,ANTERIOR FACTURA VENTAS,"$1,902.40"
21/09/15,ANTERIOR FATURA SERVICIOS,"$13,920.00"
21/09/15,ANTERIOR FATURA SERVICIOS,$429.20
21/09/15,ANTERIOR FATURA SERVICIOS,"$7,457.29"
21/09/15,ANTERIOR FATURA SERVICIOS,"$13,340.00"
21/09/15,ANTERIOR FATURA SERVICIOS,$812.00
22/09/15,ANTERIOR FATURA SERVICIOS,"$8,162.69"
22/09/15,ANTERIOR FATURA SERVICIOS,"$6,936.80"
22/09/15,ANTERIOR FATURA SERVICIOS,"$1,334.00"
22/09/15,ANTERIOR FATURA SERVICIOS,"$4,964.80"
22/09/15,ANTERIOR FATURA SERVICIOS,"$13,746.00"
22/09/15,ANTERIOR FATURA SERVICIOS,"$12,139.88"
22/09/15,ANTERIOR FATURA SERVICIOS,"$7,076.00"
22/09/15,ANTERIOR FATURA SERVICIOS,"$34,800.00"
23/09/15,ANTERIOR FATURA SERVICIOS,"$5,405.60"
23/09/15,ANTERIOR FATURA SERVICIOS,"$2,486.95"
23/09/15,ANTERIOR FATURA SERVICIOS,$219.99
23/09/15,ANTERIOR FATURA SERVICIOS,"$1,264.40"
24/09/15,ANTERIOR FATURA SERVICIOS,"$4,520.90"
24/09/15,ANTERIOR FATURA SERVICIOS,"$6,496.00"
24/09/15,ANTERIOR FATURA SERVICIOS,"$5,676.09"
24/09/15,ANTERIOR FATURA SERVICIOS,"$3,704.58"
24/09/15,ANTERIOR FATURA SERVICIOS,"$4,104.08"
24/09/15,ANTERIOR FATURA SERVICIOS,"$1,925.60"
24/09/15,ANTERIOR FATURA SERVICIOS,"$5,568.00"
24/09/15,ANTERIOR FATURA SERVICIOS,"$15,291.12"
24/09/15,ANTERIOR FATURA SERVICIOS,"$2,447.98"
24/09/15,ANTERIOR FATURA SERVICIOS,"$15,291.12"
24/09/15,ANTERIOR FATURA SERVICIOS,"$1,740.00"
24/09/15,ANTERIOR FATURA SERVICIOS,"$1,276.00"
24/09/15,ANTERIOR FATURA SERVICIOS,"$2,043.92"
24/09/15,ANTERIOR FATURA SERVICIOS,"$5,699.25"
24/09/15,ANTERIOR FATURA SERVICIOS,"$98,600.00"
24/09/15,ANTERIOR FATURA SERVICIOS,"$1,995.20"
24/09/15,ANTERIOR FATURA SERVICIOS,"$1,933.33"
24/09/15,ANTERIOR FATURA SERVICIOS,"$3,380.24"
24/09/15,ANTERIOR FATURA SERVICIOS,"$1,977.80"
24/09/15,ANTERIOR FATURA SERVICIOS,"$6,032.00"
24/09/15,ANTERIOR FATURA SERVICIOS,"$2,130.53"
25/09/15,ANTERIOR FATURA SERVICIOS,"$11,251.68"
25/09/15,ANTERIOR FATURA SERVICIOS,"$1,798.00"
25/09/15,ANTERIOR FATURA SERVICIOS,"$10,135.77"
25/09/15,ANTERIOR FATURA SERVICIOS,"$1,759.72"
28/09/15,ANTERIOR FATURA SERVICIOS,"$1,670.40"
28/09/15,ANTERIOR FATURA SERVICIOS,"$6,612.00"
28/09/15,ANTERIOR FATURA SERVICIOS,$928.00
28/09/15,ANTERIOR FATURA SERVICIOS,"$2,749.13"
28/09/15,ANTERIOR FATURA SERVICIOS,"$1,856.00"
29/09/15,ANTERIOR FATURA SERVICIOS,"$93,059.84"
29/09/15,ANTERIOR FATURA SERVICIOS,"$16,573.52"
29/09/15,ANTERIOR FATURA SERVICIOS,"$1,040.52"
29/09/15,ANTERIOR FATURA SERVICIOS,$946.19
29/09/15,ANTERIOR FATURA SERVICIOS,"$1,450.00"
29/09/15,ANTERIOR FATURA SERVICIOS,"$2,800.24"
29/09/15,ANTERIOR FATURA SERVICIOS,"$1,256.94"
29/09/15,ANTERIOR FATURA SERVICIOS,"$4,582.00"
30/09/15,ANTERIOR FATURA SERVICIOS,"$1,895.00"
30/09/15,ANTERIOR FATURA SERVICIOS,"$5,684.00"
30/09/15,ANTERIOR FATURA SERVICIOS,"$6,148.00"
01/10/15,ANTERIOR FATURA SERVICIOS,"$5,892.80"
01/10/15,ANTERIOR FATURA SERVICIOS,"$1,334.00"
01/10/15,ANTERIOR FATURA SERVICIOS,"$1,720.77"
01/10/15,ANTERIOR FATURA SERVICIOS,$696.00
02/10/15,ANTERIOR FATURA SERVICIOS,"$2,320.00"
02/10/15,ANTERIOR FATURA SERVICIOS,"$2,412.80"
02/10/15,ANTERIOR FATURA SERVICIOS,"$1,276.00"
02/10/15,ANTERIOR FATURA SERVICIOS,"$3,100.00"
02/10/15,ANTERIOR FATURA SERVICIOS,"$1,473.20"
02/10/15,ANTERIOR FATURA SERVICIOS,"$1,392.00"
05/10/15,ANTERIOR FATURA SERVICIOS,"$10,022.40"
05/10/15,ANTERIOR FATURA SERVICIOS,"$1,624.00"
05/10/15,ANTERIOR FATURA SERVICIOS,"$17,951.00"
05/10/15,ANTERIOR FATURA SERVICIOS,"$64,885.38"
05/10/15,ANTERIOR FATURA SERVICIOS,"$19,778.00"
05/10/15,ANTERIOR FATURA SERVICIOS,"$102,362.99"
05/10/15,ANTERIOR FATURA SERVICIOS,"$2,428.33"
05/10/15,ANTERIOR FATURA SERVICIOS,"$27,700.80"
05/10/15,ANTERIOR FATURA SERVICIOS,"$3,658.00"
05/10/15,ANTERIOR FATURA SERVICIOS,"$1,180.00"
05/10/15,ANTERIOR FATURA SERVICIOS,"$29,940.76"
05/10/15,ANTERIOR FATURA SERVICIOS,"$5,753.60"
07/10/15,ANTERIOR FATURA SERVICIOS,"$1,972.00"
07/10/15,ANTERIOR FATURA SERVICIOS,"$20,880.00"
07/10/15,ANTERIOR FATURA SERVICIOS,"$40,683.52"
07/10/15,ANTERIOR FATURA SERVICIOS,"$1,324.72"
07/10/15,ANTERIOR FATURA SERVICIOS,"$93,059.84"
07/10/15,ANTERIOR FATURA SERVICIOS,"$10,231.20"
07/10/15,ANTERIOR FATURA SERVICIOS,"$1,450.00"
07/10/15,ANTERIOR FATURA SERVICIOS,"$98,600.00"
07/10/15,ANTERIOR FATURA SERVICIOS,"$16,588.00"
08/10/15,ANTERIOR FATURA SERVICIOS,"$2,320.00"
08/10/15,ANTERIOR FATURA SERVICIOS,"$1,046.32"
08/10/15,ANTERIOR FATURA SERVICIOS,"$1,670.40"
08/10/15,ANTERIOR FATURA SERVICIOS,"$19,631.61"
08/10/15,ANTERIOR FATURA SERVICIOS,"$157,416.64"
08/10/15,ANTERIOR FATURA SERVICIOS,"$4,479.58"
12/10/15,ANTERIOR FATURA SERVICIOS,"$3,828.00"
12/10/15,ANTERIOR FATURA SERVICIOS,"$14,470.85"
12/10/15,ANTERIOR FATURA SERVICIOS,"$2,320.00"
12/10/15,ANTERIOR FATURA SERVICIOS,"$88,861.71"
12/10/15,ANTERIOR FATURA SERVICIOS,"$107,950.76"
13/10/15,ANTERIOR FACTURA VENTAS,"$1,182.57"
13/10/15,ANTERIOR FACTURA VENTAS,"$1,276.00"
13/10/15,ANTERIOR FATURA SERVICIOS,$499.99
13/10/15,ANTERIOR FACTURA VENTAS,$904.80
13/10/15,ANTERIOR FACTURA VENTAS,$902.02
13/10/15,ANTERIOR FACTURA VENTAS,"$1,450.00"
13/10/15,ANTERIOR FATURA SERVICIOS,"$4,760.64"
13/10/15,ANTERIOR FATURA SERVICIOS,$908.00
13/10/15,ANTERIOR FATURA SERVICIOS,"$7,957.44"
13/10/15,ANTERIOR FATURA SERVICIOS,"$3,145.92"
14/10/15,ANTERIOR FACTURA VENTAS,"$37,804.40"
14/10/15,ANTERIOR FATURA SERVICIOS,"$4,485.26"
15/10/15,ANTERIOR FACTURA VENTAS,"$9,761.40"
15/10/15,ANTERIOR FATURA SERVICIOS,"$3,839.60"
15/10/15,ANTERIOR FACTURA VENTAS,"$25,891.20"
16/10/15,ANTERIOR FATURA SERVICIOS,"$30,526.00"
16/10/15,ANTERIOR FATURA SERVICIOS,"$2,923.20"
16/10/15,ANTERIOR FACTURA VENTAS,"$1,450.00"
16/10/15,ANTERIOR FATURA SERVICIOS,"$3,839.60"
16/10/15,ANTERIOR FATURA SERVICIOS,"$13,920.00"
16/10/15,ANTERIOR FATURA SERVICIOS,"$1,851.96"
16/10/15,ANTERIOR FATURA SERVICIOS,$649.99
16/10/15,ANTERIOR FATURA SERVICIOS,"$6,809.48"
16/10/15,ANTERIOR FATURA SERVICIOS,"$15,924.48"
17/10/15,ANTERIOR FATURA SERVICIOS,"$16,332.80"
17/10/15,ANTERIOR FATURA SERVICIOS,"$2,524.16"
17/10/15,ANTERIOR FATURA SERVICIOS,"$128,760.00"
19/10/15,ANTERIOR FACTURA VENTAS,"$1,800.32"
20/10/15,ANTERIOR FATURA SERVICIOS,$951.20
20/10/15,ANTERIOR FATURA SERVICIOS,"$2,986.92"
20/10/15,ANTERIOR FATURA SERVICIOS,"$7,922.80"
20/10/15,ANTERIOR FATURA SERVICIOS,"$1,624.00"
20/10/15,ANTERIOR FATURA SERVICIOS,"$7,400.00"
20/10/15,ANTERIOR FATURA SERVICIOS,"$3,986.88"
21/10/15,ANTERIOR FATURA SERVICIOS,"$1,265.00"
21/10/15,ANTERIOR FATURA SERVICIOS,"$16,634.40"
21/10/15,ANTERIOR FATURA SERVICIOS,"$1,670.40"
21/10/15,ANTERIOR FATURA SERVICIOS,"$1,891.00"
21/10/15,ANTERIOR FATURA SERVICIOS,"$34,957.76"
21/10/15,ANTERIOR FATURA SERVICIOS,"$4,650.00"
21/10/15,ANTERIOR FATURA SERVICIOS,"$4,794.66"
21/10/15,ANTERIOR FATURA SERVICIOS,"$4,872.00"
21/10/15,ANTERIOR FATURA SERVICIOS,"$5,138.80"
21/10/15,ANTERIOR FATURA SERVICIOS,"$7,457.29"
21/10/15,ANTERIOR FATURA SERVICIOS,"$2,712.08"
22/10/15,ANTERIOR FATURA SERVICIOS,"$3,412.72"
22/10/15,ANTERIOR FATURA SERVICIOS,"$2,610.00"
22/10/15,ANTERIOR FATURA SERVICIOS,"$2,620.44"
22/10/15,ANTERIOR FATURA SERVICIOS,$928.00
23/10/15,ANTERIOR FATURA SERVICIOS,"$130,372.40"
